0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300052841519122282e+01 1.057286690323954836e+01 2.126535470695125163e+00 3.011260412565197608e-01
1.783302098421128790e+01 7.451449052852912480e+00 1.038111588538715857e+01 4.560459712615297823e-04
6.845212695049506024e+00 4.621404936902276717e+00 1.838771791941175016e+00 3.850359662060583998e-01
1.453790890273943681e+01 7.843836724823129991e+00 6.692550483660894223e+00 1.521694255387208861e-03
1.783655369541366298e+01 1.165452493648291821e+01 2.844401649861528547e+00 3.337627109069196685e+00
3.532331609499924951e+01 1.312693594596117563e+01 2.219104558941193162e+01 5.334559626137661686e-03
2.547022869921031685e+01 1.684551838262837364e+01 2.881765572118477170e+00 5.742944744463525097e+00
4.453602455860885811e+01 1.499851840211801246e+01 2.952672913858918236e+01 1.077701790151071141e-02
3.299021466030001903e+01 2.129033368643468549e+01 3.972099500363909019e+00 7.727781473501400100e+00
5.326802535619862766e+01 1.583294998618454663e+01 3.741785908987201736e+01 1.721628014212800428e-02
3.283973672779741548e+01 1.999467467148249611e+01 4.501503773835711542e+00 8.343558282479229149e+00
2.735680217284991755e+01 1.122937696995203716e+01 1.609572895061405973e+01 3.169625228381871967e-02
3.909226615454832654e+01 2.610471473139156373e+01 4.829567178293756591e+00 8.157984244863028422e+00
2.551166440263536472e+01 9.946223487026879084e+00 1.552433186499871276e+01 4.110905060979513220e-02
4.553209234610027778e+01 2.746997326522748040e+01 5.044636607658697258e+00 1.301748247321405216e+01
3.249006827912574380e+01 1.147371290980742842e+01 2.098124419739523461e+01 3.511117192313577273e-02
4.213744957679462289e+01 2.134709699635206093e+01 4.751283000090682940e+00 1.603906958035187813e+01
4.537537939220965200e+01 1.242694427403527513e+01 3.279015372760122915e+01 1.582813905731700332e-01
5.563750684513325950e+01 2.484282741969664343e+01 4.639596735325492993e+00 2.615508269011096942e+01
7.344679237011069972e+01 1.502364246415903359e+01 5.816243665443735011e+01 2.607132515142363549e-01
7.078930560096314650e+01 2.915645493999861770e+01 4.536646286040738829e+00 3.709620437492364431e+01
1.129074966720420861e+02 1.691610774859280042e+01 9.581495683939331798e+01 1.764320840557206671e-01
4.964229428544369682e+01 1.847335334182990962e+01 4.293170069745044337e+00 2.687577087386874553e+01
1.542814026849210336e+02 2.018894248397633007e+01 1.337971790761214663e+02 2.952811248232948271e-01
6.567208723143829729e+01 2.413860033568398578e+01 3.923952449206292936e+00 3.760953444654799682e+01
1.572028645505948816e+02 2.103501377421342156e+01 1.359852084578298275e+02 1.826423185515550496e-01
5.845706699341177170e+01 1.978853999908142214e+01 3.824414539927758927e+00 3.484411245440261240e+01
1.092978173807254336e+02 1.785702734635965072e+01 9.123119592996947347e+01 2.095941043959438088e-01
6.741792444266363304e+01 3.363274106357700788e+01 3.442213833673529511e+00 3.034296954541295932e+01
7.575667001742952777e+01 1.506344267067453302e+01 6.047144438142564837e+01 2.217829653293056646e-01
1.054450807201599360e+02 5.017479462389540856e+01 3.849105644327035058e+00 5.142118045193747378e+01
6.703651507828705292e+01 1.324727321819659842e+01 5.338128888795264260e+01 4.079529721377500029e-01
6.226747802576444002e+01 2.764990746292755475e+01 4.135596776516515583e+00 3.048197378632020005e+01
6.327032501735427417e+01 1.401476618985297939e+01 4.877309881269045633e+01 4.824600148107967557e-01
4.271924389847153236e+01 1.677878792463231150e+01 3.821236991205857247e+00 2.211921898263332054e+01
7.848306251542099687e+01 1.516881465187923617e+01 6.283962710624539483e+01 4.746207572963336840e-01
3.312799957545669116e+01 1.235904130937017875e+01 3.471273048262458971e+00 1.729768521782410318e+01
9.423078509256615121e+01 1.934193124374468198e+01 7.442332083829762723e+01 4.655330105237341365e-01
2.964879037447548882e+01 1.068805148673835248e+01 3.642866942905368166e+00 1.531787194483171355e+01
1.091110044448246441e+02 2.149230337436875615e+01 8.715735861585068278e+01 4.613424546051456132e-01
2.096722786693038287e+01 7.769130173732966327e+00 2.835315245304062870e+00 1.036278244789334302e+01
8.420095900136767852e+01 1.857979430419574030e+01 6.509085706878191502e+01 5.303076283899894605e-01
1.237286883095416989e+01 4.754273410400845279e+00 2.039829340062558671e+00 5.578766080490727752e+00
5.709796909485931593e+01 1.309722532172167853e+01 4.343543659076507168e+01 5.653071823725647205e-01
1.726016725298759624e+01 5.764091001143992976e+00 2.022124714583321659e+00 9.473951537260321132e+00
4.575670708764300088e+01 9.804949259727285593e+00 3.531747989753426964e+01 6.342779303813348424e-01
2.374631784554335923e+01 7.828321159318230471e+00 2.335173477574645329e+00 1.358282320865049542e+01
3.663034030047862188e+01 7.458031330388490865e+00 2.842916835555321953e+01 7.431406145369005012e-01
1.630195018757723346e+01 5.469027510984521001e+00 2.048059038793204500e+00 8.784863637799489311e+00
2.644425841782046049e+01 5.720808900281268983e+00 1.991762949274231786e+01 8.058200247968847485e-01
1.621151949249548352e+01 4.755036229671202541e+00 2.409575490131556919e+00 9.046907772692703631e+00
1.887774465150950576e+01 4.500575797099952702e+00 1.338621725544915364e+01 9.909515989603898678e-01
1.669426256908159090e+01 4.724712792891504698e+00 2.996545945659958132e+00 8.973003830530156932e+00
1.499662269156393890e+01 3.658171782788290027e+00 1.006605613700201118e+01 1.272394771773655453e+00
1.931177585604881486e+01 6.414957878025033366e+00 2.641496230546600543e+00 1.025532174747716674e+01
1.941462652678106693e+01 3.851571199659457712e+00 1.399288846515878149e+01 1.570166861962811744e+00
1.954997491477094584e+01 6.453740738794602194e+00 3.069070251182097309e+00 1.002716392479424101e+01
1.941113492915453520e+01 4.093938768200853673e+00 1.342699347766738249e+01 1.890202683286285490e+00
1.827565961129105432e+01 5.617864130571420311e+00 3.303898143562310707e+00 9.353897337157350833e+00
1.733115890080029331e+01 4.080033521471819746e+00 1.102897911793342622e+01 2.222146261395001599e+00
2.194201404399380451e+01 5.925858523953679402e+00 2.908352743531780860e+00 1.310780277650829895e+01
1.564692332001622432e+01 3.673453314665757752e+00 9.510318349141195782e+00 2.463151656209253915e+00
1.913239770839199139e+01 5.028088022031316662e+00 2.588592643526621995e+00 1.151571704283401232e+01
1.423785530956991963e+01 3.246037299258738518e+00 8.511279576227858357e+00 2.480538434083309873e+00
1.641046012084470362e+01 4.080420690569887654e+00 2.277488776640911095e+00 1.005255065363387956e+01
