0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.645869444125269183e+03 6.645843447258937886e+03 2.588626997031970300e-02 1.105965068095619922e-04
2.812136629972731283e-01 9.266798422758561193e-02 1.873386216873544341e-01 1.207057082330014429e-03
9.303353357227044398e+03 9.303336792236359543e+03 1.620908040860802660e-02 3.559101005468067467e-04
3.052231059606040353e-01 3.164635798986916576e-02 2.658357945734464711e-01 7.740953397282988695e-03
2.084235013420149699e+03 2.084224097853788862e+03 1.037570426697424948e-02 5.398621240416797079e-04
3.630159836842000720e-01 9.778872226227255937e-02 2.474728508677617733e-01 1.775441055415626773e-02
2.410313223534776910e+02 2.410240406348287081e+02 6.617030752656483453e-03 6.646878930917137157e-04
4.035011169461844571e-01 5.814780953561220905e-02 3.188425670627446640e-01 2.651074034783349256e-02
2.156345603593073008e+02 2.156295750541418101e+02 4.496723250747610388e-03 4.885819079955393014e-04
4.239424578994688275e-01 5.695516346694240450e-02 3.335166585655141014e-01 3.347063586702089810e-02
3.206270698818568832e+01 3.205872989359342995e+01 3.550817733855639834e-03 4.262768578471728639e-04
4.113244477032774737e-01 5.919663087724460343e-02 3.111565607280327161e-01 4.097125609801029189e-02
1.880289069068746954e+01 1.879924170781132631e+01 3.162884883272610356e-03 4.860979925961277461e-04
3.979057128239747443e-01 5.332631539686244482e-02 2.966577033970889676e-01 4.792169403002705802e-02
8.131287345517430154e+00 8.126671978518428929e+00 3.998009173776991346e-03 6.173578253685534697e-04
3.704745537940259958e-01 4.644505948040882071e-02 2.704065529850682714e-01 5.362294132854214523e-02
6.312991152880188750e+00 6.307187038263915468e+00 4.791989652143356648e-03 1.012124964230905503e-03
3.343676807900990977e-01 3.227429040601530186e-02 2.458498168436885067e-01 5.624357354039716261e-02
3.744833807717935947e+00 3.738350132047382424e+00 5.116188111267332833e-03 1.367487559148485021e-03
3.166299074858525686e-01 1.924957277211885795e-02 2.383921097570960990e-01 5.898822495664109156e-02
3.319190432332057572e+00 3.311875928479851794e+00 5.534907291287178774e-03 1.779596560908922433e-03
3.104756181370169621e-01 1.316155207331055031e-02 2.362112018827467741e-01 6.110286418096356337e-02
1.791855546095288743e+00 1.784487478815303341e+00 5.453501269876071499e-03 1.914566010095153153e-03
2.838231841077189510e-01 1.126801582006759124e-02 2.173648495782070922e-01 5.519031870944192397e-02
1.700521412277829381e+00 1.694209468553636855e+00 4.717535589139656461e-03 1.594408135060332342e-03
2.202750112767293544e-01 6.885164109703877100e-03 1.713870712606149760e-01 4.200277590641163933e-02
1.335247197773045347e+00 1.329773119947020188e+00 4.003298758995019364e-03 1.470779067062084585e-03
1.825612221739477403e-01 8.630223346980060370e-03 1.468364260681139233e-01 2.709457275885451821e-02
1.451061526849741989e+00 1.446357641117315129e+00 3.304408103501688121e-03 1.399477628970328827e-03
1.584055448589790083e-01 5.330019403012706616e-03 1.224834737240245858e-01 3.059205173194454522e-02
1.456273364658833502e+00 1.452347980218303913e+00 2.798588908527497015e-03 1.126795531947428260e-03
1.460934774179454554e-01 6.734117293235880423e-03 1.073706569797823335e-01 3.198870314492675143e-02
