4.700000000000000000e+01 2.166724645585966016e+02 4.356433381469445010e+01 1.731081307439024783e+02 7.198576038254490290e-33
4.800000000000000000e+01 1.490569773763173878e+01 1.288570921198825658e+01 2.019988525643655386e+00 2.124026628130399467e-31
4.900000000000000000e+01 1.514246204612168754e+02 3.173988401192614006e+01 1.196847364492929557e+02 6.173942204033400277e-33
5.000000000000000000e+01 1.134384439471675599e+01 9.269033852224428216e+00 2.074810542492193655e+00 1.021733164185923765e-31
5.100000000000000000e+01 9.286356942515411106e+01 2.252261453982291428e+01 7.034095488532804552e+01 9.743831687502577638e-33
5.200000000000000000e+01 7.947024842841406311e+00 5.885736763903625324e+00 2.061288078937780543e+00 2.601530510995771100e-32
5.300000000000000000e+01 5.411682784157741821e+01 1.718025045857128319e+01 3.693657738300658622e+01 5.888028634115453367e-33
5.400000000000000000e+01 7.453846932976019524e+00 5.533933266490518754e+00 1.919913666485443038e+00 1.708864680197115818e-31
5.500000000000000000e+01 4.145218720581800653e+01 1.137416936957995084e+01 3.007801783623840564e+01 6.991868197470834861e-33
5.600000000000000000e+01 1.164961026010614198e+01 1.008043106917639342e+01 1.569179190929784973e+00 1.010127136068681819e-31
5.700000000000000000e+01 6.428433868784435390e+01 9.364905529726572198e+00 5.491943315811798243e+01 1.077868911357375532e-32
5.800000000000000000e+01 8.525502393697905745e+00 6.814813143990221533e+00 1.710689249707722848e+00 8.928127084329864143e-32
5.900000000000000000e+01 6.566943819080572098e+01 1.067016419285416973e+01 5.499927399795252825e+01 1.437191122269596790e-32
6.000000000000000000e+01 5.276227024662778931e+00 2.693702167096133415e+00 2.582524857566571352e+00 6.821003522127629084e-32
6.100000000000000000e+01 5.470142519251136548e+01 1.160702327530211164e+01 4.309440191720885593e+01 2.008257803547771758e-32
6.200000000000000000e+01 1.581706499815681077e+01 1.296787359140499518e+01 2.849191406751693467e+00 1.849839668002298061e-31
6.300000000000000000e+01 3.537899826631179678e+01 1.117110017719672932e+01 2.420789808911531793e+01 1.989373677409189549e-32
6.400000000000000000e+01 1.524515185771943848e+01 1.247784270578684485e+01 2.767309151932667355e+00 1.277175758606351431e-31
6.500000000000000000e+01 3.804764946060388553e+01 1.144653173367009913e+01 2.660111772693452892e+01 2.841824336642114096e-32
6.600000000000000000e+01 9.386927192375878803e+00 6.855643871886754503e+00 2.531283320489091437e+00 1.509822496031739258e-31
6.700000000000000000e+01 2.501058984851502487e+01 8.690408507806298033e+00 1.632018134070852611e+01 1.307295244699601105e-32
6.800000000000000000e+01 5.225996468719425359e+00 2.850309599030368624e+00 2.375686869688988789e+00 5.041591528463099115e-32
6.900000000000000000e+01 3.694397430245852121e+01 7.793249317840793111e+00 2.915072498461767481e+01 4.662496804341823533e-32
7.000000000000000000e+01 6.029644630379188186e+00 2.498901099969097039e+00 3.530743530410026310e+00 7.703761746751056945e-32
7.100000000000000000e+01 3.750276871218372321e+01 7.536858454666724327e+00 2.996591025751690296e+01 1.976091953272484638e-32
7.200000000000000000e+01 8.320835053558287342e+00 4.413583830894676652e+00 3.907251222663680412e+00 1.123371544565504197e-31
7.300000000000000000e+01 3.093860461446315568e+01 7.498871000353686256e+00 2.343973361410925804e+01 2.057957850093436291e-32
7.400000000000000000e+01 9.180407818836364697e+00 5.098694478799204788e+00 4.081713340037186555e+00 2.996722792067776578e-32
7.500000000000000000e+01 2.950578576628966587e+01 7.014800992698652315e+00 2.249098477359141057e+01 1.284365154249630048e-32
7.600000000000000000e+01 9.865733209201977161e+00 5.291564004124562182e+00 4.574169205077423861e+00 3.218206966247707544e-32
7.700000000000000000e+01 2.807506510251701926e+01 6.594766844344979617e+00 2.148029825817238958e+01 1.186221282965882245e-32
7.800000000000000000e+01 6.515295433999571451e+00 2.924202016886527478e+00 3.591093417113055519e+00 4.391750177301911192e-32
7.900000000000000000e+01 2.017050071949456580e+01 5.490860392139404134e+00 1.467964032735499202e+01 1.168698286707806764e-32
8.000000000000000000e+01 7.860742644662110479e+00 5.154873806203100983e+00 2.705868838459019265e+00 1.106222374143605689e-31
8.100000000000000000e+01 1.308389110774583663e+01 4.000357100832165003e+00 9.083534006913783543e+00 7.462564297469262223e-33
8.200000000000000000e+01 6.069277482279316516e+00 3.583532691791862401e+00 2.485744790487573574e+00 5.142162604254291772e-32
8.300000000000000000e+01 9.319802964066644435e+00 2.598001236022370097e+00 6.721801728044419555e+00 6.503098416872541455e-33
8.400000000000000000e+01 5.651999598422094984e+00 2.942942824818159941e+00 2.709056773603851997e+00 2.667052499744430286e-32
8.500000000000000000e+01 1.428921175031638313e+01 3.261889131704486022e+00 1.102732261861171814e+01 6.931561824661356821e-33
8.600000000000000000e+01 9.175103414571257332e+00 6.241038155942858268e+00 2.934065258628466122e+00 5.852760721537561164e-32
8.700000000000000000e+01 2.043533836542511395e+01 3.436752304850424711e+00 1.699858606057480870e+01 6.862699801860029397e-33
8.800000000000000000e+01 4.260706536259594834e+00 2.412498836117280110e+00 1.848207700142368237e+00 5.550289883182555806e-32
8.900000000000000000e+01 1.647146060504202580e+01 2.697254102472945725e+00 1.377420650256880563e+01 3.850002240318446543e-33
9.000000000000000000e+01 6.452124615535866248e+00 4.743824635275216473e+00 1.708299980260566731e+00 6.431364999098290681e-32
9.100000000000000000e+01 2.837906490202042420e+01 4.587352569056845297e+00 2.379171233296420951e+01 5.202503659119390612e-33
9.200000000000000000e+01 1.014406622423630644e+01 8.236698832710041884e+00 1.907367391526210376e+00 7.740746505718662833e-32
9.300000000000000000e+01 3.284807564907659838e+01 4.369899428332534086e+00 2.847817622074402522e+01 5.164200998566245068e-33
9.400000000000000000e+01 7.820892564404694269e+00 5.689510309063899207e+00 2.131382255340865228e+00 1.008816611154465398e-31
9.500000000000000000e+01 2.648357462985344313e+01 9.031231355555632945e+00 1.745234327429774268e+01 4.132350863945139078e-33
