0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.645869444125269183e+03 6.645843447258937886e+03 2.588626997031970300e-02 1.105965068095619922e-04
1.328174207818849695e+01 1.066553488746714606e+01 2.313874092382480097e+00 3.023330983388504145e-01
9.321186378211195915e+03 9.310788241289303187e+03 1.039732496579573251e+01 8.119560718083372337e-04
7.150435801010115888e+00 4.653051294892143197e+00 2.104607586514627648e+00 3.927769196033409349e-01
2.098772922322905288e+03 2.092067934578599761e+03 6.702926187927865875e+00 2.061556379428891063e-03
1.819956967909784495e+01 1.175231365874518907e+01 3.091874500729295150e+00 3.355381519623350961e+00
2.763546384484770897e+02 2.541509765807930137e+02 2.219766262016460345e+01 5.999247519229365319e-03
2.587372981615649437e+01 1.690366619216393929e+01 3.200608139181219780e+00 5.769455484811365942e+00
2.601705849179158463e+02 2.306280934562665834e+02 2.953122586183994258e+01 1.126559980950622882e-02
3.341415711819942658e+01 2.134728884990161646e+01 4.305616158929423065e+00 7.761252109368470542e+00
8.533073234438307964e+01 4.789167987977737084e+01 3.742140990760588437e+01 1.764255699997512028e-02
3.325106117550065221e+01 2.005387130235969906e+01 4.812660334563732434e+00 8.384529538577259800e+00
4.615969286353700340e+01 3.002861867776329063e+01 1.609889183549731229e+01 3.218235027641490331e-02
3.949017186737231100e+01 2.615804104678838726e+01 5.126224881690836455e+00 8.205905938893078400e+00
3.364295174815296718e+01 1.807289546554528314e+01 1.552832987417250266e+01 4.172640843516373793e-02
4.590256689989425354e+01 2.751641832470789595e+01 5.315043160643757147e+00 1.307110541454261821e+01
3.880305943200594498e+01 1.778089994807121954e+01 2.098603618704733975e+01 3.612329688736670708e-02
4.247181725758476034e+01 2.137937128675810072e+01 4.997132816934383825e+00 1.609531315389231310e+01
4.912021319992752666e+01 1.616529440608269041e+01 3.279526991571246697e+01 1.596488781323189277e-01
5.595413675261908537e+01 2.486207699246882541e+01 4.877988845082599667e+00 2.621407091506762299e+01
7.676598280244259342e+01 1.833551839263892091e+01 5.816797156172865613e+01 2.624928480751455018e-01
7.109978121909998094e+01 2.916961649207193830e+01 4.772857487923491071e+00 3.715730723910456135e+01
1.146993522181372214e+02 1.870059522740807978e+01 9.582041034066348573e+01 1.783466500658162923e-01
4.992611746955137164e+01 1.848462135764999204e+01 4.510534919323244019e+00 2.693096119257807786e+01
1.559819240971992826e+02 2.188315195253000311e+01 1.338018966117109585e+02 2.968755329583565028e-01
6.589236224271510878e+01 2.414548549979373249e+01 4.095339520466909633e+00 3.765153722245450751e+01
1.585381117483678395e+02 2.236478689416042798e+01 1.359892117565891283e+02 1.841130976186175217e-01
5.863962821558579463e+01 1.979717022242838453e+01 3.971250965995874793e+00 3.487120702716149623e+01
1.107488789075750191e+02 1.930338498747693876e+01 9.123450033807289117e+01 2.109935820249150551e-01
6.757632998752244191e+01 3.363807108297990567e+01 3.564697307397557857e+00 3.037356159714497039e+01
7.721294338208832642e+01 1.651579065089283560e+01 6.047424297033421681e+01 2.229097608612534143e-01
1.055911741975776152e+02 5.018152874118858620e+01 3.956476301306822929e+00 5.145316915508237798e+01
