1.575851317076264240e+04 1.575419285825064799e+04 3.455066283124820892e+00 8.652462288451499006e-01
8.293327936573084003e+01 7.047824017847530342e+01 9.604223261983381832e+00 2.850815925272550455e+00
2.531735410611650750e+01 1.729332998438732716e+01 6.049415561602168978e+00 1.974608560127055101e+00
5.777104451161186205e+01 3.282197705248557185e+01 1.972993815143657059e+01 5.219129307689593489e+00
9.646507351194217961e+01 5.657534145969572137e+01 2.786513645990697796e+01 1.202459559233915698e+01
1.033843685068008966e+02 5.469665179139421696e+01 3.607760673587985423e+01 1.261010997952683255e+01
5.449724576620049987e+01 3.138579862517581631e+01 1.271529791944384691e+01 1.039614922158101784e+01
6.446659083250493438e+01 4.062886586792284760e+01 1.383776665859628174e+01 9.999958305985732210e+00
7.313259849165477533e+01 3.656823095748492847e+01 2.103728306068363807e+01 1.552708447348625498e+01
7.947083042795580354e+01 2.344435495040099227e+01 3.883788097951147478e+01 1.718859449804309136e+01
1.206908477919980669e+02 2.949769626665066724e+01 6.300630699888404251e+01 2.818684452646340333e+01
2.024184612347654877e+02 4.974759362378252803e+01 1.107959360975788172e+02 4.187493151340408559e+01
2.062873874769726115e+02 3.291541282661268042e+01 1.470633047643198950e+02 2.630866988604396184e+01
2.501890862667113140e+02 4.676522854369009252e+01 1.562131046354323871e+02 4.721075308759064626e+01
1.082311746403847508e+02 1.730530224452033750e+01 5.360347032348589380e+01 3.732240207237843777e+01
1.631511486261143489e+02 5.756971565724808926e+01 6.590681481191019486e+01 3.967461815695647687e+01
2.817409053205420264e+02 8.040974003566088868e+01 1.254969024686850076e+02 7.583426281619499321e+01
1.020245272536210024e+02 2.807502131056281414e+01 5.529137737973724853e+01 1.865812856332106051e+01
5.451801910906734605e+01 9.501845285120683826e+00 3.393177622617606914e+01 1.108439759777070854e+01
5.517386104132703650e+01 9.955414152319432830e+00 3.328589190335225823e+01 1.193255498565540762e+01
7.960303344412365334e+01 1.351313948672438947e+01 5.320407881191217569e+01 1.288581514548770635e+01
3.931108502774093694e+01 6.124118616900264378e+00 2.482331748840758223e+01 8.363648922433043253e+00
4.249952855150260689e+01 4.422483296859131663e+00 2.567862643761242936e+01 1.239841881703115689e+01
4.756805846845671226e+01 6.372723106091299883e+00 2.637431068868081141e+01 1.482102467368449261e+01
5.182927881647163559e+01 7.111569239646096108e+00 2.570978411284901810e+01 1.900792546397713778e+01
5.050354784385726958e+01 5.016177395369280312e+00 2.322979412418601797e+01 2.225757632430204680e+01
3.975679911003231837e+01 4.967165997035654534e+00 1.432331877852751845e+01 2.046631433446916759e+01
3.280255492756743507e+01 5.011738463538033983e+00 1.062670109200581336e+01 1.716411537202375825e+01
2.668969464681919135e+01 5.834838133962704454e+00 9.975162915662362906e+00 1.087969359719401297e+01
2.755154977055617138e+01 5.545355940751479196e+00 9.916306987145384610e+00 1.208988684265925961e+01
2.123895912044750034e+01 3.193769039621543904e+00 7.874072860425552989e+00 1.017111722040038302e+01
2.172270407802229286e+01 3.065549111388538694e+00 6.727782241240929828e+00 1.192937272539279903e+01
1.799031146690201410e+01 2.705066578141666955e+00 4.445793272593292933e+00 1.083945161616707153e+01
1.160166218344977196e+01 1.820238952847906377e+00 3.283177700234746421e+00 6.498245530367090517e+00
9.416303704226146820e+00 9.413417218124005004e-01 4.934931340798421218e+00 3.540030641615311779e+00
8.418058641436555689e+00 9.482353310629856313e-01 3.079174202551900219e+00 4.390649107821681163e+00
8.298818744762815669e+00 1.186713565447502949e+00 2.295617694809043208e+00 4.816487484506263073e+00
8.509372852621337913e+00 1.137010867156531546e+00 2.447375511850442997e+00 4.924986473614357152e+00
5.119978330808490519e+00 9.430421091024983049e-01 1.422100812904546263e+00 2.754835408801435737e+00
3.953893535770226286e+00 7.626231203962049454e-01 1.027643902198981385e+00 2.163626513175050725e+00
5.733743786264966502e+00 1.181184964799514292e+00 1.649763872978490253e+00 2.902794948486973503e+00
4.488351867942927953e+00 7.689853670723013623e-01 2.058900842621615102e+00 1.660465658249006937e+00
4.854455051484015016e+00 6.928910152829550473e-01 1.785502691001163766e+00 2.376061345199927288e+00
4.273553086210265306e+00 6.363469618467186839e-01 1.283720667441391905e+00 2.353485456922169039e+00
2.186493338990284307e+00 3.260828055312309792e-01 9.168472319513971680e-01 9.435633015076575481e-01
6.761494445841780276e+00 6.947829690962544769e-01 2.652265976665961311e+00 3.414445500079592577e+00
6.267728040220054808e+00 6.989213794159748749e-01 2.127787754160164635e+00 3.441018906643888986e+00
3.158883165357035061e+00 4.946737477860153054e-01 3.687192992512282053e-01 2.295490118319785999e+00
